x,y,z,Date
1.19,3.24,359.53,22-08-2023 18:11:43.405
1.28,1.18,359.92,22-08-2023 18:11:43.597
0.70,0.55,0.28,22-08-2023 18:11:43.786
0.49,2.74,0.70,22-08-2023 18:11:43.979
0.79,3.59,1.16,22-08-2023 18:11:44.147
1.13,1.85,1.69,22-08-2023 18:11:44.306
1.11,0.61,2.22,22-08-2023 18:11:44.605
0.98,1.45,2.54,22-08-2023 18:11:44.702
0.86,2.80,2.86,22-08-2023 18:11:44.862
0.85,3.20,3.40,22-08-2023 18:11:45.065
0.90,2.44,4.05,22-08-2023 18:11:45.234
1.00,1.18,4.59,22-08-2023 18:11:45.424
1.02,0.76,5.04,22-08-2023 18:11:45.938
0.80,2.24,5.55,22-08-2023 18:11:45.939
0.73,3.63,6.20,22-08-2023 18:11:45.974
0.86,2.53,6.92,22-08-2023 18:11:46.147
1.08,0.51,7.51,22-08-2023 18:11:46.347
0.91,0.92,8.07,22-08-2023 18:11:46.525
0.77,3.12,8.77,22-08-2023 18:11:46.736
0.99,3.61,9.47,22-08-2023 18:11:46.877
1.09,1.59,10.15,22-08-2023 18:11:47.081
0.77,0.38,10.79,22-08-2023 18:11:47.267
0.77,2.18,11.43,22-08-2023 18:11:47.446
1.08,3.80,12.15,22-08-2023 18:11:47.677
1.00,1.85,12.83,22-08-2023 18:11:47.897
0.54,-0.13,13.53,22-08-2023 18:11:47.976
0.46,2.20,14.29,22-08-2023 18:11:48.177
0.95,4.72,15.10,22-08-2023 18:11:48.364
1.30,2.57,15.87,22-08-2023 18:11:48.550
1.02,-0.79,16.47,22-08-2023 18:11:48.740
0.65,1.03,17.13,22-08-2023 18:11:49.220
0.87,4.39,17.93,22-08-2023 18:11:49.220
1.10,3.42,18.71,22-08-2023 18:11:49.325
1.05,0.36,19.35,22-08-2023 18:11:49.464
0.82,0.52,19.99,22-08-2023 18:11:49.656
0.73,2.77,20.82,22-08-2023 18:11:49.831
0.82,3.19,21.59,22-08-2023 18:11:50.026
0.96,1.56,22.27,22-08-2023 18:11:50.176
1.06,0.91,22.90,22-08-2023 18:11:50.421
1.00,2.17,23.53,22-08-2023 18:11:50.545
0.90,3.50,24.22,22-08-2023 18:11:50.744
0.84,2.55,24.92,22-08-2023 18:11:50.912
0.82,0.47,25.57,22-08-2023 18:11:51.118
0.93,1.02,26.11,22-08-2023 18:11:51.279
1.07,3.47,26.63,22-08-2023 18:11:51.459
0.90,3.98,27.22,22-08-2023 18:11:51.669
0.57,2.03,27.87,22-08-2023 18:11:51.847
0.67,0.41,28.41,22-08-2023 18:11:52.032
1.19,1.61,28.80,22-08-2023 18:11:52.196
1.20,3.38,29.18,22-08-2023 18:11:52.491
0.59,2.88,29.66,22-08-2023 18:11:52.580
0.41,1.58,30.17,22-08-2023 18:11:52.755
1.00,1.86,30.61,22-08-2023 18:11:52.958
1.50,3.07,30.88,22-08-2023 18:11:53.139
1.01,2.67,31.18,22-08-2023 18:11:53.328
0.39,1.16,31.58,22-08-2023 18:11:53.491
0.55,1.67,32.03,22-08-2023 18:11:53.691
1.13,3.35,32.37,22-08-2023 18:11:53.989
1.36,2.90,32.54,22-08-2023 18:11:54.107
0.98,1.35,32.71,22-08-2023 18:11:54.408
0.45,1.23,33.04,22-08-2023 18:11:54.409
0.54,2.52,33.38,22-08-2023 18:11:54.592
1.12,3.36,33.53,22-08-2023 18:11:54.777
1.37,2.69,33.67,22-08-2023 18:11:55.034
0.84,1.67,33.92,22-08-2023 18:11:55.125
0.23,1.41,34.21,22-08-2023 18:11:55.335
0.65,1.95,34.37,22-08-2023 18:11:55.485
1.46,2.40,34.44,22-08-2023 18:11:55.699
1.39,2.42,34.45,22-08-2023 18:11:55.887
0.81,2.33,34.54,22-08-2023 18:11:56.064
0.57,1.91,34.65,22-08-2023 18:11:56.247
0.79,1.91,34.66,22-08-2023 18:11:56.964
0.93,2.59,34.68,22-08-2023 18:11:56.965
0.87,3.00,34.75,22-08-2023 18:11:57.023
0.87,2.19,34.75,22-08-2023 18:11:57.023
0.91,1.34,34.73,22-08-2023 18:11:57.380
0.95,1.91,34.79,22-08-2023 18:11:57.612
1.06,2.72,34.81,22-08-2023 18:11:57.613
0.98,2.48,34.77,22-08-2023 18:11:57.690
0.76,1.86,34.73,22-08-2023 18:11:57.878
0.73,2.02,34.78,22-08-2023 18:11:58.059
0.89,2.59,34.82,22-08-2023 18:11:58.245
0.93,2.30,34.77,22-08-2023 18:11:58.458
0.79,1.94,34.74,22-08-2023 18:11:58.617
0.61,2.56,34.82,22-08-2023 18:11:58.990
0.73,2.77,34.83,22-08-2023 18:11:59.591
1.22,1.93,34.76,22-08-2023 18:11:59.591
1.43,1.29,34.64,22-08-2023 18:11:59.591
0.93,1.82,34.62,22-08-2023 18:11:59.592
0.56,2.73,34.67,22-08-2023 18:12:00.295
0.79,2.87,34.70,22-08-2023 18:12:00.314
1.06,2.49,34.73,22-08-2023 18:12:00.315
0.90,1.81,34.70,22-08-2023 18:12:00.338
0.69,1.70,34.69,22-08-2023 18:12:00.559
0.73,2.26,34.69,22-08-2023 18:12:01.018
0.96,2.67,34.68,22-08-2023 18:12:01.692
1.04,2.76,34.68,22-08-2023 18:12:30.847
0.98,2.09,34.65,22-08-2023 18:12:30.848
0.96,1.47,34.53,22-08-2023 18:12:30.849
0.95,1.58,34.39,22-08-2023 18:12:30.849
0.92,2.37,34.34,22-08-2023 18:12:30.849
0.76,2.91,34.34,22-08-2023 18:12:30.849
0.41,2.44,34.33,22-08-2023 18:12:30.850
0.57,2.25,34.37,22-08-2023 18:12:30.952
1.22,2.28,34.36,22-08-2023 18:12:30.952
1.40,1.83,34.25,22-08-2023 18:12:30.952
0.86,1.38,34.17,22-08-2023 18:12:30.953
0.43,1.97,34.18,22-08-2023 18:12:30.953
0.76,3.57,34.24,22-08-2023 18:12:30.954
1.23,3.56,34.25,22-08-2023 18:12:30.954
1.10,1.13,34.20,22-08-2023 18:12:30.955
0.84,-0.21,34.14,22-08-2023 18:12:30.961
0.82,1.98,34.16,22-08-2023 18:12:30.962
0.69,4.57,34.17,22-08-2023 18:12:30.962
0.52,3.82,34.24,22-08-2023 18:12:30.962
0.84,1.11,34.38,22-08-2023 18:12:30.963
1.44,0.07,34.39,22-08-2023 18:12:30.963
1.31,1.77,34.40,22-08-2023 18:12:30.963
0.60,3.68,34.44,22-08-2023 18:12:30.963
0.40,3.70,34.57,22-08-2023 18:12:30.965
1.06,1.78,34.77,22-08-2023 18:12:30.966
1.35,0.53,34.96,22-08-2023 18:12:30.966
0.90,1.75,35.09,22-08-2023 18:12:31.375
0.57,3.45,35.14,22-08-2023 18:12:31.375
0.77,3.02,35.30,22-08-2023 18:12:31.375
1.19,1.41,35.58,22-08-2023 18:12:31.375
1.24,1.17,35.83,22-08-2023 18:12:31.375
0.85,2.37,36.06,22-08-2023 18:12:31.376
0.77,2.94,36.30,22-08-2023 18:12:31.376
1.14,2.26,36.63,22-08-2023 18:12:31.376
1.14,1.40,36.99,22-08-2023 18:12:31.376
0.76,1.77,37.35,22-08-2023 18:12:31.376
0.67,2.50,37.64,22-08-2023 18:12:31.376
0.92,2.41,37.92,22-08-2023 18:12:31.376
1.19,1.78,38.27,22-08-2023 18:12:31.376
1.08,1.87,38.60,22-08-2023 18:12:31.376
0.79,2.65,38.90,22-08-2023 18:12:31.376
0.79,2.52,39.20,22-08-2023 18:12:31.376
1.22,1.58,39.51,22-08-2023 18:12:31.376
1.17,1.25,39.78,22-08-2023 18:12:31.376
0.73,1.81,40.02,22-08-2023 18:12:31.377
0.60,2.68,40.24,22-08-2023 18:12:31.377
1.12,2.87,40.56,22-08-2023 18:12:31.377
1.27,1.96,40.89,22-08-2023 18:12:31.377
0.77,1.10,41.17,22-08-2023 18:12:31.377
0.51,1.96,41.47,22-08-2023 18:12:31.377
0.77,2.95,41.82,22-08-2023 18:12:31.377
1.08,2.50,42.18,22-08-2023 18:12:31.377
1.19,1.33,42.49,22-08-2023 18:12:31.377
1.17,1.09,42.76,22-08-2023 18:12:31.377
0.77,2.24,43.06,22-08-2023 18:12:31.378
0.60,3.24,43.47,22-08-2023 18:12:31.378
0.86,2.60,43.92,22-08-2023 18:12:31.378
1.05,1.19,44.29,22-08-2023 18:12:31.378
0.84,1.43,44.63,22-08-2023 18:12:31.378
0.61,2.51,45.04,22-08-2023 18:12:31.378
0.79,2.57,45.44,22-08-2023 18:12:31.378
1.12,1.73,45.78,22-08-2023 18:12:31.378
1.18,1.90,46.07,22-08-2023 18:12:31.378
0.82,2.39,46.44,22-08-2023 18:12:31.378
0.66,2.27,46.86,22-08-2023 18:12:31.378
0.95,1.93,47.21,22-08-2023 18:12:31.378
1.13,1.96,47.47,22-08-2023 18:12:31.378
0.85,1.95,47.79,22-08-2023 18:12:31.378
0.73,2.31,48.14,22-08-2023 18:12:31.378
0.91,2.71,48.43,22-08-2023 18:12:31.379
0.92,2.14,48.73,22-08-2023 18:12:31.379
0.79,1.61,49.08,22-08-2023 18:12:31.379
0.99,2.04,49.39,22-08-2023 18:12:31.379
1.21,2.37,49.63,22-08-2023 18:12:31.379
0.95,2.13,49.90,22-08-2023 18:12:31.379
0.52,2.36,50.22,22-08-2023 18:12:31.379
0.56,2.44,50.63,22-08-2023 18:12:31.379
1.04,1.71,50.98,22-08-2023 18:12:31.379
1.27,1.27,51.19,22-08-2023 18:12:31.379
1.05,2.35,51.48,22-08-2023 18:12:31.379
0.78,3.46,51.88,22-08-2023 18:12:31.379
0.69,2.18,52.24,22-08-2023 18:12:31.379
0.79,0.61,52.56,22-08-2023 18:12:31.379
1.24,2.11,52.90,22-08-2023 18:12:31.379
1.28,3.74,53.20,22-08-2023 18:12:31.379
0.51,2.20,53.53,22-08-2023 18:12:31.379
0.30,0.74,53.91,22-08-2023 18:12:31.379
1.13,2.26,54.30,22-08-2023 18:12:31.380
1.62,3.63,54.63,22-08-2023 18:12:31.380
1.02,1.92,54.93,22-08-2023 18:12:31.380
0.35,0.58,55.26,22-08-2023 18:12:31.380
0.64,2.14,55.64,22-08-2023 18:12:31.380
1.33,4.14,55.96,22-08-2023 18:12:31.380
1.33,2.68,56.23,22-08-2023 18:12:31.380
0.55,0.05,56.55,22-08-2023 18:12:31.380
0.46,0.94,56.89,22-08-2023 18:12:31.380
1.10,3.33,57.15,22-08-2023 18:12:31.380
1.44,3.46,57.43,22-08-2023 18:12:31.380
0.93,1.49,57.74,22-08-2023 18:12:31.380
0.47,0.79,57.97,22-08-2023 18:12:31.381
0.67,1.92,58.23,22-08-2023 18:12:31.381
1.09,3.14,58.53,22-08-2023 18:12:31.381
1.12,2.85,58.85,22-08-2023 18:12:31.381
0.88,1.54,59.09,22-08-2023 18:12:31.381
0.83,0.96,59.27,22-08-2023 18:12:31.381
0.81,1.77,59.51,22-08-2023 18:12:31.381
0.84,3.02,59.79,22-08-2023 18:12:31.381
1.00,3.04,60.07,22-08-2023 18:12:31.381
1.07,1.79,60.41,22-08-2023 18:12:31.381
0.65,1.26,60.81,22-08-2023 18:12:31.381
0.47,2.00,61.17,22-08-2023 18:12:31.381
0.78,2.87,61.61,22-08-2023 18:12:31.381
1.18,2.63,62.10,22-08-2023 18:12:31.381
1.06,1.75,62.56,22-08-2023 18:12:31.381
0.77,1.35,62.94,22-08-2023 18:12:31.381
0.80,1.61,63.34,22-08-2023 18:12:31.381
0.87,2.08,63.75,22-08-2023 18:12:31.382
0.77,2.47,64.16,22-08-2023 18:12:31.382
0.82,2.41,64.53,22-08-2023 18:12:31.382
0.98,1.66,64.86,22-08-2023 18:12:31.382
0.89,1.43,65.21,22-08-2023 18:12:31.382
0.59,2.51,65.52,22-08-2023 18:12:31.382
0.64,2.93,65.80,22-08-2023 18:12:31.382
1.22,1.58,66.10,22-08-2023 18:12:31.382
1.43,1.12,66.41,22-08-2023 18:12:31.382
0.85,2.32,66.58,22-08-2023 18:12:31.382
0.40,2.65,66.72,22-08-2023 18:12:31.382
0.68,1.86,66.94,22-08-2023 18:12:31.382
1.25,1.70,67.24,22-08-2023 18:12:31.382
1.17,2.49,67.55,22-08-2023 18:12:31.382
0.48,2.75,67.78,22-08-2023 18:12:31.382
0.39,1.80,67.94,22-08-2023 18:12:31.382
1.01,1.30,68.11,22-08-2023 18:12:31.382
1.44,2.24,68.44,22-08-2023 18:12:31.382
1.09,2.97,68.75,22-08-2023 18:12:31.383
0.66,2.26,68.92,22-08-2023 18:12:31.383
0.70,1.40,69.05,22-08-2023 18:12:31.383
0.93,1.64,69.27,22-08-2023 18:12:31.383
1.01,2.71,69.54,22-08-2023 18:12:31.383
0.88,2.95,69.83,22-08-2023 18:12:31.383
0.77,2.14,70.07,22-08-2023 18:12:31.383
0.77,1.69,70.22,22-08-2023 18:12:31.383
0.91,1.53,70.37,22-08-2023 18:12:31.383
0.87,1.93,70.62,22-08-2023 18:12:31.383
0.76,2.89,70.88,22-08-2023 18:12:31.383
0.88,3.02,71.02,22-08-2023 18:12:31.383
0.96,1.80,71.21,22-08-2023 18:12:31.383
0.87,0.96,71.52,22-08-2023 18:12:31.383
0.77,2.08,71.75,22-08-2023 18:12:31.383
0.64,3.33,71.88,22-08-2023 18:12:31.383
0.76,2.72,72.11,22-08-2023 18:12:31.383
0.96,1.19,72.45,22-08-2023 18:12:31.383
1.01,0.76,72.66,22-08-2023 18:12:31.384
0.96,2.22,72.81,22-08-2023 18:12:31.384
0.81,3.83,73.08,22-08-2023 18:12:31.384
0.69,3.00,73.47,22-08-2023 18:12:31.384
0.81,1.13,73.81,22-08-2023 18:12:31.384
0.82,0.69,74.04,22-08-2023 18:12:31.384
0.75,2.64,74.37,22-08-2023 18:12:31.384
1.05,3.80,74.69,22-08-2023 18:12:31.384
1.22,2.32,74.97,22-08-2023 18:12:31.384
0.86,0.64,75.30,22-08-2023 18:12:31.384
0.41,1.60,75.67,22-08-2023 18:12:31.384
0.52,3.50,76.03,22-08-2023 18:12:31.384
1.05,3.30,76.41,22-08-2023 18:12:31.385
1.24,1.32,76.75,22-08-2023 18:12:31.385
0.67,0.85,77.10,22-08-2023 18:12:31.444
0.48,2.59,77.49,22-08-2023 18:12:31.635
0.93,3.56,77.88,22-08-2023 18:12:31.828
1.18,2.26,78.25,22-08-2023 18:12:32.050
0.98,1.10,78.62,22-08-2023 18:12:32.210
0.77,1.76,78.93,22-08-2023 18:12:32.357
0.74,2.62,79.20,22-08-2023 18:12:32.541
0.79,2.44,79.59,22-08-2023 18:12:32.772
0.80,2.26,80.06,22-08-2023 18:12:32.917
0.75,2.57,80.50,22-08-2023 18:12:33.115
0.83,1.98,80.88,22-08-2023 18:12:33.296
1.07,1.14,81.25,22-08-2023 18:12:33.465
1.06,1.78,81.71,22-08-2023 18:12:33.705
0.69,3.44,82.23,22-08-2023 18:12:33.828
0.66,3.08,82.78,22-08-2023 18:12:34.017
1.01,0.87,83.24,22-08-2023 18:12:34.187
1.22,0.81,83.62,22-08-2023 18:12:34.417
0.76,3.07,84.02,22-08-2023 18:12:34.626
0.51,3.49,84.48,22-08-2023 18:12:34.747
0.80,1.68,84.98,22-08-2023 18:12:34.935
1.18,1.25,85.37,22-08-2023 18:12:35.098
1.09,2.33,85.75,22-08-2023 18:12:35.295
0.74,2.51,86.17,22-08-2023 18:12:35.487
0.91,2.00,86.61,22-08-2023 18:12:35.644
1.20,2.08,86.99,22-08-2023 18:12:35.844
1.07,2.36,87.40,22-08-2023 18:12:36.078
0.72,2.12,87.84,22-08-2023 18:12:36.214
0.78,2.09,88.26,22-08-2023 18:12:36.398
0.99,2.18,88.59,22-08-2023 18:12:36.567
1.10,1.85,88.83,22-08-2023 18:12:36.767
0.91,1.87,89.17,22-08-2023 18:12:37.094
0.72,2.54,89.55,22-08-2023 18:12:37.162
0.88,2.56,89.88,22-08-2023 18:12:37.318
1.03,2.10,90.23,22-08-2023 18:12:37.496
0.90,1.97,90.56,22-08-2023 18:12:37.674
0.76,1.84,90.86,22-08-2023 18:12:37.845
0.94,1.87,91.14,22-08-2023 18:12:38.045
1.19,2.42,91.44,22-08-2023 18:12:38.225
0.94,2.84,91.72,22-08-2023 18:12:38.456
0.44,2.00,92.03,22-08-2023 18:12:38.622
0.48,1.31,92.35,22-08-2023 18:12:38.754
1.00,2.23,92.66,22-08-2023 18:12:38.960
1.20,3.14,92.88,22-08-2023 18:12:39.126
0.83,2.37,93.12,22-08-2023 18:12:39.390
0.67,1.22,93.42,22-08-2023 18:12:39.552
0.97,1.63,93.67,22-08-2023 18:12:39.674
1.14,2.89,93.82,22-08-2023 18:12:39.865
0.79,2.81,94.05,22-08-2023 18:12:40.311
0.56,1.76,94.32,22-08-2023 18:12:40.312
0.84,1.51,94.55,22-08-2023 18:12:40.810
1.09,2.41,94.73,22-08-2023 18:12:40.811
0.87,2.83,94.87,22-08-2023 18:12:40.811
0.74,2.05,95.02,22-08-2023 18:12:41.004
-0.89,2.63,0.08,23-08-2023 13:43:58.119
-1.17,2.43,0.10,23-08-2023 13:43:58.331
-1.30,2.35,0.04,23-08-2023 13:43:58.451
-1.16,2.34,359.88,23-08-2023 13:43:58.636
-1.11,2.19,359.63,23-08-2023 13:43:59.021
-1.11,2.07,359.31,23-08-2023 13:44:00.175
-0.76,2.49,358.93,23-08-2023 13:44:00.176
-0.52,2.85,358.55,23-08-2023 13:44:00.176
-0.98,2.47,358.13,23-08-2023 13:44:00.177
-1.51,1.91,357.66,23-08-2023 13:44:00.177
-1.34,2.01,357.24,23-08-2023 13:44:00.177
-0.71,2.52,356.82,23-08-2023 13:44:00.262
-0.55,2.54,356.34,23-08-2023 13:44:00.363
-0.89,2.23,355.82,23-08-2023 13:44:00.864
-1.08,2.30,355.30,23-08-2023 13:44:00.868
-0.96,2.64,354.79,23-08-2023 13:44:00.868
-0.85,2.82,354.28,23-08-2023 13:44:01.275
-1.12,2.55,353.81,23-08-2023 13:44:01.275
-1.47,2.07,353.39,23-08-2023 13:44:01.381
-1.37,2.06,352.96,23-08-2023 13:44:01.553
-0.80,2.54,352.51,23-08-2023 13:44:01.756
-0.46,2.72,352.12,23-08-2023 13:44:01.931
-0.85,2.39,351.72,23-08-2023 13:44:02.101
-1.36,2.14,351.34,23-08-2023 13:44:02.290
-1.22,2.29,351.01,23-08-2023 13:44:02.480
-0.84,2.49,350.67,23-08-2023 13:44:02.661
-0.88,2.33,350.33,23-08-2023 13:44:02.852
-1.13,2.10,350.00,23-08-2023 13:44:03.028
-1.11,2.32,349.68,23-08-2023 13:44:03.203
-0.79,2.78,349.40,23-08-2023 13:44:03.392
-0.73,2.98,349.14,23-08-2023 13:44:04.482
-1.04,2.71,348.89,23-08-2023 13:44:04.485
-1.20,2.18,348.62,23-08-2023 13:44:04.486
-1.12,1.93,348.34,23-08-2023 13:44:04.486
-1.02,2.03,348.07,23-08-2023 13:44:04.486
-0.88,2.25,347.83,23-08-2023 13:44:04.486
-0.79,2.47,347.60,23-08-2023 13:44:04.685
-0.83,2.51,347.35,23-08-2023 13:44:04.885
-0.84,2.54,347.15,23-08-2023 13:44:05.046
-1.00,2.46,346.99,23-08-2023 13:44:05.226
-1.26,2.19,346.84,23-08-2023 13:44:05.419
-1.12,2.19,346.64,23-08-2023 13:44:05.616
-0.87,2.41,346.46,23-08-2023 13:44:05.776
-0.94,2.43,346.32,23-08-2023 13:44:06.015
-1.02,2.39,346.21,23-08-2023 13:44:06.158
-0.84,2.44,346.11,23-08-2023 13:44:06.377
-0.73,2.40,346.07,23-08-2023 13:44:06.571
-0.91,2.33,346.05,23-08-2023 13:44:06.719
-1.11,2.26,346.04,23-08-2023 13:44:06.976
-1.02,2.29,346.06,23-08-2023 13:44:07.097
-0.84,2.40,346.08,23-08-2023 13:44:07.227
-0.85,2.44,346.15,23-08-2023 13:44:07.431
-0.92,2.46,346.30,23-08-2023 13:44:07.629
-0.76,2.70,346.49,23-08-2023 13:44:07.812
-0.71,2.74,346.68,23-08-2023 13:44:08.078
-1.00,2.26,346.88,23-08-2023 13:44:08.214
-1.32,1.82,347.13,23-08-2023 13:44:08.327
-1.26,1.82,347.41,23-08-2023 13:44:08.577
-0.77,2.28,347.71,23-08-2023 13:44:08.735
-0.49,2.61,348.04,23-08-2023 13:44:08.893
-0.87,2.34,348.42,23-08-2023 13:44:09.110
-1.14,2.04,348.88,23-08-2023 13:44:09.295
-0.91,2.10,349.39,23-08-2023 13:44:09.434
-0.88,2.09,349.92,23-08-2023 13:44:09.619
-0.86,2.20,350.51,23-08-2023 13:44:09.884
-0.62,2.50,351.16,23-08-2023 13:44:10.049
-0.61,2.56,351.81,23-08-2023 13:44:10.800
-0.88,2.37,352.52,23-08-2023 13:44:10.805
-1.12,2.18,353.26,23-08-2023 13:44:10.824
-1.08,2.14,353.99,23-08-2023 13:44:10.827
-0.83,2.25,354.75,23-08-2023 13:44:10.914
-0.67,2.26,355.50,23-08-2023 13:44:11.158
-0.75,2.09,356.24,23-08-2023 13:44:11.308
-0.92,1.93,356.94,23-08-2023 13:44:11.457
-0.90,2.08,357.67,23-08-2023 13:44:11.644
-0.61,2.47,358.41,23-08-2023 13:44:11.962
-0.63,2.35,359.14,23-08-2023 13:44:12.051
-1.00,1.78,359.79,23-08-2023 13:44:12.233
-1.18,1.62,0.47,23-08-2023 13:44:12.373
-0.95,2.01,1.19,23-08-2023 13:44:12.570
-0.73,2.29,1.85,23-08-2023 13:44:12.742
-0.61,2.38,2.49,23-08-2023 13:44:13.152
-0.56,2.45,3.12,23-08-2023 13:44:13.153
-0.83,2.31,3.76,23-08-2023 13:44:13.324
-1.17,1.86,4.39,23-08-2023 13:44:13.490
-1.09,1.54,5.01,23-08-2023 13:44:13.658
-0.70,1.69,5.53,23-08-2023 13:44:13.849
-0.53,1.94,5.95,23-08-2023 13:44:14.020
-0.57,2.07,6.37,23-08-2023 13:44:14.210
-0.45,2.29,6.81,23-08-2023 13:44:14.402
-0.43,2.50,7.25,23-08-2023 13:44:14.573
-0.82,2.44,7.72,23-08-2023 13:44:14.772
-1.24,2.07,8.10,23-08-2023 13:44:14.946
-1.14,1.78,8.37,23-08-2023 13:44:15.162
-0.88,1.67,8.58,23-08-2023 13:44:15.307
-0.76,1.69,8.78,23-08-2023 13:44:15.509
-0.68,1.97,8.99,23-08-2023 13:44:15.685
-0.68,2.18,9.21,23-08-2023 13:44:15.874
-0.89,2.00,9.42,23-08-2023 13:44:16.045
-1.13,1.69,9.62,23-08-2023 13:44:16.226
-1.06,1.76,9.82,23-08-2023 13:44:16.427
-0.73,2.07,10.07,23-08-2023 13:44:16.593
-0.52,2.28,10.31,23-08-2023 13:44:16.925
-0.63,2.28,10.52,23-08-2023 13:44:16.943
-0.79,2.10,10.74,23-08-2023 13:44:17.148
-0.76,2.10,10.91,23-08-2023 13:44:17.469
-0.78,2.11,11.09,23-08-2023 13:44:17.630
-1.08,1.80,11.25,23-08-2023 13:44:17.808
-1.20,1.57,11.42,23-08-2023 13:44:18.033
-0.97,1.65,11.57,23-08-2023 13:44:18.171
-0.69,1.89,11.69,23-08-2023 13:44:18.477
-0.55,2.05,11.80,23-08-2023 13:44:18.498
-0.60,2.06,11.89,23-08-2023 13:44:18.611
-1.03,1.80,11.99,23-08-2023 13:44:18.801
-1.38,1.62,12.08,23-08-2023 13:44:18.981
-1.17,1.85,12.19,23-08-2023 13:44:19.164
-0.76,2.18,12.31,23-08-2023 13:44:19.340
-0.72,2.20,12.43,23-08-2023 13:44:19.528
-0.86,2.06,12.53,23-08-2023 13:44:19.705
-0.85,2.09,12.62,23-08-2023 13:44:19.886
-0.95,1.97,12.65,23-08-2023 13:44:20.215
-1.09,1.75,12.71,23-08-2023 13:44:20.370
-1.03,1.80,12.79,23-08-2023 13:44:20.435
-0.87,1.93,12.83,23-08-2023 13:44:20.616
-0.99,1.79,12.86,23-08-2023 13:44:20.797
-1.09,1.75,12.91,23-08-2023 13:44:20.981
-0.63,2.19,12.98,23-08-2023 13:44:21.243
-0.39,2.44,13.00,23-08-2023 13:44:21.353
-0.82,2.15,12.99,23-08-2023 13:44:21.544
-1.28,1.77,12.97,23-08-2023 13:44:21.753
-1.35,1.61,12.95,23-08-2023 13:44:21.921
-1.13,1.81,12.93,23-08-2023 13:44:22.090
-0.86,2.10,12.93,23-08-2023 13:44:22.273
-0.85,1.94,12.88,23-08-2023 13:44:22.453
-1.16,1.47,12.81,23-08-2023 13:44:22.643
-1.26,1.41,12.77,23-08-2023 13:44:22.831
-1.00,1.81,12.76,23-08-2023 13:44:23.014
-0.84,2.24,12.78,23-08-2023 13:44:23.248
-0.95,2.26,12.83,23-08-2023 13:44:23.424
-0.98,2.15,12.90,23-08-2023 13:44:23.602
-0.83,2.24,12.97,23-08-2023 13:44:23.781
-0.65,2.36,13.05,23-08-2023 13:44:23.918
-0.74,2.11,13.08,23-08-2023 13:44:24.109
-1.23,1.60,13.08,23-08-2023 13:44:24.297
-1.37,1.52,13.09,23-08-2023 13:44:24.470
-0.95,1.87,13.11,23-08-2023 13:44:24.655
-0.84,2.02,13.13,23-08-2023 13:44:24.840
-1.12,1.68,13.13,23-08-2023 13:44:25.018
-1.21,1.39,13.13,23-08-2023 13:44:25.212
-1.07,1.69,13.14,23-08-2023 13:44:25.394
-0.96,2.21,13.17,23-08-2023 13:44:25.691
-1.02,2.33,13.22,23-08-2023 13:44:25.750
-1.19,2.18,13.31,23-08-2023 13:44:25.932
-1.19,2.00,13.40,23-08-2023 13:44:26.119
-0.94,1.96,13.48,23-08-2023 13:44:26.318
-0.83,2.07,13.57,23-08-2023 13:44:26.498
-0.92,2.10,13.71,23-08-2023 13:44:26.671
-1.10,1.87,13.84,23-08-2023 13:44:26.980
-1.29,1.67,13.96,23-08-2023 13:44:27.392
-1.21,1.86,14.14,23-08-2023 13:44:27.392
-0.93,2.10,14.34,23-08-2023 13:44:27.420
-0.83,2.06,14.54,23-08-2023 13:44:27.623
-0.92,1.74,14.74,23-08-2023 13:44:27.795
-1.12,1.50,14.90,23-08-2023 13:44:27.958
-1.27,1.67,15.09,23-08-2023 13:44:28.140
-1.15,2.09,15.28,23-08-2023 13:44:28.336
-1.01,2.29,15.46,23-08-2023 13:44:28.539
-1.23,1.98,15.66,23-08-2023 13:44:28.781
-1.42,1.60,15.79,23-08-2023 13:44:28.910
-1.18,1.66,15.89,23-08-2023 13:44:29.066
-0.76,2.08,16.01,23-08-2023 13:44:29.242
-0.65,2.38,16.14,23-08-2023 13:44:29.434
-1.15,2.02,16.29,23-08-2023 13:44:29.606
-1.77,1.38,16.43,23-08-2023 13:44:29.802
-1.70,1.46,16.57,23-08-2023 13:44:29.988
-0.78,2.38,16.77,23-08-2023 13:44:30.149
-0.32,2.64,16.96,23-08-2023 13:44:30.334
-0.84,1.81,17.02,23-08-2023 13:44:30.522
-1.30,1.35,17.07,23-08-2023 13:44:30.713
-1.10,1.89,17.21,23-08-2023 13:44:30.890
-1.00,2.12,17.32,23-08-2023 13:44:31.065
-1.22,1.79,17.41,23-08-2023 13:44:31.251
-1.38,1.58,17.51,23-08-2023 13:44:31.441
-1.47,1.49,17.62,23-08-2023 13:44:31.627
-1.41,1.48,17.69,23-08-2023 13:44:31.808
-1.06,1.68,17.70,23-08-2023 13:44:31.980
-0.81,1.91,17.71,23-08-2023 13:44:32.180
-0.89,2.16,17.77,23-08-2023 13:44:32.366
-1.11,2.24,17.84,23-08-2023 13:44:32.539
-1.31,2.05,17.95,23-08-2023 13:44:32.739
-1.39,1.93,18.04,23-08-2023 13:44:32.908
-1.14,2.07,18.11,23-08-2023 13:44:33.102
-0.89,2.19,18.19,23-08-2023 13:44:33.284
-0.89,2.02,18.25,23-08-2023 13:44:33.444
-0.92,1.86,18.29,23-08-2023 13:44:33.636
