accelZ,Date
-0.38,22-08-2023 18:07:35.700
0.11,22-08-2023 18:07:35.892
0.18,22-08-2023 18:07:36.071
-0.18,22-08-2023 18:07:36.251
-0.34,22-08-2023 18:07:36.434
-0.19,22-08-2023 18:07:36.622
0.02,22-08-2023 18:07:36.803
-0.07,22-08-2023 18:07:36.986
-0.19,22-08-2023 18:07:37.196
-0.03,22-08-2023 18:07:37.367
0.1,22-08-2023 18:07:37.533
0.38,22-08-2023 18:07:37.724
0.13,22-08-2023 18:07:37.892
-0.4,22-08-2023 18:07:38.129
-0.57,22-08-2023 18:07:38.272
0,22-08-2023 18:07:38.543
0.22,22-08-2023 18:07:38.640
-0.26,22-08-2023 18:07:38.823
-0.38,22-08-2023 18:07:39.251
-0.25,22-08-2023 18:07:39.252
-0.04,22-08-2023 18:07:39.461
-0.03,22-08-2023 18:07:39.564
-0.39,22-08-2023 18:07:39.849
-0.51,22-08-2023 18:07:40.337
0.16,22-08-2023 18:07:40.338
0.22,22-08-2023 18:07:40.352
-0.27,22-08-2023 18:07:40.632
-0.27,22-08-2023 18:07:40.655
0.31,22-08-2023 18:07:40.855
0.41,22-08-2023 18:07:41.158
-0.07,22-08-2023 18:07:41.374
-0.74,22-08-2023 18:07:41.526
-0.38,22-08-2023 18:07:41.633
0.22,22-08-2023 18:07:41.752
0.26,22-08-2023 18:07:41.938
0.02,22-08-2023 18:07:42.134
0.04,22-08-2023 18:07:42.324
0.1,22-08-2023 18:07:42.536
0.06,22-08-2023 18:07:42.672
-0.3,22-08-2023 18:07:42.894
-0.2,22-08-2023 18:07:43.217
-0.2,22-08-2023 18:07:43.571
-0.6,22-08-2023 18:07:43.613
0.37,22-08-2023 18:07:43.617
-0.18,22-08-2023 18:07:43.783
0.31,22-08-2023 18:07:43.965
-0.08,22-08-2023 18:07:44.160
-0.03,22-08-2023 18:07:44.339
-0.1,22-08-2023 18:07:44.593
0.09,22-08-2023 18:07:44.710
0.11,22-08-2023 18:07:44.851
-0.29,22-08-2023 18:07:45.058
0.04,22-08-2023 18:07:45.242
-0.18,22-08-2023 18:07:45.518
-0.23,22-08-2023 18:07:45.616
0.13,22-08-2023 18:07:45.786
0.06,22-08-2023 18:07:45.960
0.27,22-08-2023 18:07:46.146
0.09,22-08-2023 18:07:46.476
-0.53,22-08-2023 18:07:46.546
0.06,22-08-2023 18:07:46.707
0.48,22-08-2023 18:07:46.889
0.08,22-08-2023 18:07:47.140
-0.26,22-08-2023 18:07:47.276
-0.07,22-08-2023 18:07:47.449
0.38,22-08-2023 18:07:47.644
0.44,22-08-2023 18:07:47.798
0.34,22-08-2023 18:07:48.001
0.17,22-08-2023 18:07:48.165
-0.17,22-08-2023 18:07:48.353
-0.47,22-08-2023 18:07:48.529
0.5,22-08-2023 18:07:48.729
0.15,22-08-2023 18:07:48.910
-0.14,22-08-2023 18:07:49.106
-0.18,22-08-2023 18:07:49.266
-0.28,22-08-2023 18:07:49.448
-0.04,22-08-2023 18:07:49.631
-0.06,22-08-2023 18:07:49.827
-0.05,22-08-2023 18:07:50.006
0.3,22-08-2023 18:07:50.188
-0.1,22-08-2023 18:07:50.417
-0.06,22-08-2023 18:07:50.548
0.78,22-08-2023 18:07:50.749
0.17,22-08-2023 18:07:50.907
-0.27,22-08-2023 18:07:51.109
-0.45,22-08-2023 18:07:51.305
-0.33,22-08-2023 18:07:51.470
0.61,22-08-2023 18:07:51.666
0.39,22-08-2023 18:07:51.860
-0.37,22-08-2023 18:07:52.008
-0.54,22-08-2023 18:07:52.200
-0.23,22-08-2023 18:07:52.367
0.48,22-08-2023 18:07:52.567
-0.02,22-08-2023 18:07:52.764
0.07,22-08-2023 18:07:52.927
-0.06,22-08-2023 18:07:53.127
-0.08,22-08-2023 18:07:53.297
0.06,22-08-2023 18:07:53.488
-0.44,22-08-2023 18:07:53.671
-0.26,22-08-2023 18:07:53.866
0.22,22-08-2023 18:07:54.038
0.35,22-08-2023 18:07:54.234
-0.29,22-08-2023 18:07:54.398
-0.43,22-08-2023 18:07:54.577
-0.15,22-08-2023 18:07:54.777
0.08,22-08-2023 18:07:54.948
0.11,22-08-2023 18:07:55.146
-0.17,22-08-2023 18:07:55.321
-0.29,22-08-2023 18:07:55.509
-0.05,22-08-2023 18:07:55.699
0.13,22-08-2023 18:07:55.894
-0.21,22-08-2023 18:07:56.050
-0.24,22-08-2023 18:07:56.246
-0.07,22-08-2023 18:07:56.427
0.1,22-08-2023 18:07:56.600
0.12,22-08-2023 18:07:56.787
-0.11,22-08-2023 18:07:56.978
-0.35,22-08-2023 18:07:57.166
-0.06,22-08-2023 18:07:57.337
0.25,22-08-2023 18:07:57.527
0.21,22-08-2023 18:07:57.727
-0.01,22-08-2023 18:07:57.897
-0.42,22-08-2023 18:07:58.080
-0.03,22-08-2023 18:07:58.266
0.43,22-08-2023 18:07:58.436
0.43,22-08-2023 18:07:58.638
-0.26,22-08-2023 18:07:58.816
-0.71,22-08-2023 18:07:58.979
-0.3,22-08-2023 18:07:59.178
0.45,22-08-2023 18:07:59.354
0.82,22-08-2023 18:07:59.546
-0.14,22-08-2023 18:07:59.736
-1.17,22-08-2023 18:07:59.912
-1.24,22-08-2023 18:08:00.102
0.67,22-08-2023 18:08:00.278
-0.39,22-08-2023 18:08:00.458
-0.19,22-08-2023 18:08:00.647
-0.03,22-08-2023 18:08:00.830
0.03,22-08-2023 18:08:00.997
0.36,22-08-2023 18:08:01.177
-0.17,22-08-2023 18:08:01.376
-1.06,22-08-2023 18:08:01.568
0.32,22-08-2023 18:08:01.768
0.09,22-08-2023 18:08:01.928
-1.51,22-08-2023 18:08:02.123
-0.83,22-08-2023 18:08:02.297
-0.01,22-08-2023 18:08:02.477
1.16,22-08-2023 18:08:02.670
-0.78,22-08-2023 18:08:02.841
-0.26,22-08-2023 18:08:03.002
-0.83,22-08-2023 18:08:03.337
-0.1,22-08-2023 18:08:03.390
0.12,22-08-2023 18:08:03.582
-0.42,22-08-2023 18:08:03.767
0.1,22-08-2023 18:08:03.929
0.07,22-08-2023 18:08:04.120
-0.13,22-08-2023 18:08:04.326
-0.41,22-08-2023 18:08:04.487
-0.3,22-08-2023 18:08:04.686
-0.13,22-08-2023 18:08:04.856
-0.35,22-08-2023 18:08:05.267
0.02,22-08-2023 18:08:05.267
0.07,22-08-2023 18:08:05.406
-0.47,22-08-2023 18:08:05.606
-0.14,22-08-2023 18:08:05.881
0.36,22-08-2023 18:08:05.948
0.29,22-08-2023 18:08:06.148
-0.05,22-08-2023 18:08:06.335
-0.41,22-08-2023 18:08:06.507
0.01,22-08-2023 18:08:06.699
-0.28,22-08-2023 18:08:06.887
-0.01,22-08-2023 18:08:07.213
0.38,22-08-2023 18:08:07.226
0.43,22-08-2023 18:08:07.427
-1.06,22-08-2023 18:08:07.621
-0.37,22-08-2023 18:08:07.804
0.11,22-08-2023 18:08:07.980
0.2,22-08-2023 18:08:08.185
-0.05,22-08-2023 18:08:08.400
-0.74,22-08-2023 18:08:08.506
-0.34,22-08-2023 18:08:08.726
0.49,22-08-2023 18:08:08.899
0.3,22-08-2023 18:08:09.079
-0.17,22-08-2023 18:08:09.265
-0.5,22-08-2023 18:08:09.436
0.07,22-08-2023 18:08:09.781
0.44,22-08-2023 18:08:09.808
0.23,22-08-2023 18:08:10.001
-0.56,22-08-2023 18:08:10.168
-0.43,22-08-2023 18:08:10.367
0.34,22-08-2023 18:08:10.558
0.44,22-08-2023 18:08:10.727
-0.22,22-08-2023 18:08:11.005
0.08,22-08-2023 18:08:11.087
0.67,22-08-2023 18:08:11.303
-0.01,22-08-2023 18:08:11.448
-0.35,22-08-2023 18:08:11.635
0.16,22-08-2023 18:08:11.837
0.11,22-08-2023 18:08:12.023
0.5,22-08-2023 18:08:12.239
-0.08,22-08-2023 18:08:12.377
-0.87,22-08-2023 18:08:12.580
-0.6,22-08-2023 18:08:12.748
0.23,22-08-2023 18:08:12.927
-0.39,22-08-2023 18:08:13.118
-0.1,22-08-2023 18:08:13.304
0.13,22-08-2023 18:08:13.479
-0.02,22-08-2023 18:08:13.656
0.43,22-08-2023 18:08:13.857
-0.1,22-08-2023 18:08:14.028
-0.98,22-08-2023 18:08:14.234
-0.15,22-08-2023 18:08:14.399
0.65,22-08-2023 18:08:14.577
0.43,22-08-2023 18:08:14.768
-0.66,22-08-2023 18:08:14.953
-0.61,22-08-2023 18:08:15.134
0.26,22-08-2023 18:08:15.306
0.09,22-08-2023 18:08:15.498
-0.27,22-08-2023 18:08:15.677
0.17,22-08-2023 18:08:15.904
-0.12,22-08-2023 18:08:16.064
-0.19,22-08-2023 18:08:16.230
-0.42,22-08-2023 18:08:16.419
-0.05,22-08-2023 18:08:16.599
-0.22,22-08-2023 18:08:16.777
-0.16,22-08-2023 18:08:16.971
0.02,22-08-2023 18:08:17.160
0.59,22-08-2023 18:08:17.314
0.13,22-08-2023 18:08:17.489
-0.2,22-08-2023 18:08:17.808
-0.28,22-08-2023 18:08:17.860
-0.01,22-08-2023 18:08:18.058
0.2,22-08-2023 18:08:18.246
0.14,22-08-2023 18:08:18.432
-0.18,22-08-2023 18:08:18.610
-0.49,22-08-2023 18:08:18.798
-0.18,22-08-2023 18:08:18.989
0.17,22-08-2023 18:08:19.148
0,22-08-2023 18:08:19.347
-0.44,22-08-2023 18:08:19.528
-0.54,22-08-2023 18:08:19.719
-0.09,22-08-2023 18:08:19.902
0.13,22-08-2023 18:08:20.073
-0.05,22-08-2023 18:08:20.275
-0.33,22-08-2023 18:08:20.448
-0.17,22-08-2023 18:08:20.627
0.28,22-08-2023 18:08:20.826
0.08,22-08-2023 18:08:21.003
-0.68,22-08-2023 18:08:21.176
-0.18,22-08-2023 18:08:21.374
-0.02,22-08-2023 18:08:21.546
-0.21,22-08-2023 18:08:21.727
-0.66,22-08-2023 18:08:21.916
-0.23,22-08-2023 18:08:22.096
0.28,22-08-2023 18:08:22.287
0.27,22-08-2023 18:08:22.451
-0.33,22-08-2023 18:08:22.652
-0.11,22-08-2023 18:08:22.836
0.69,22-08-2023 18:08:23.011
-0.19,22-08-2023 18:08:23.192
-0.38,22-08-2023 18:08:23.393
-0.26,22-08-2023 18:08:23.560
0.31,22-08-2023 18:08:23.811
0.68,22-08-2023 18:08:23.928
-0.15,22-08-2023 18:08:24.123
-0.2,22-08-2023 18:08:24.280
-0.15,22-08-2023 18:08:24.480
-0.07,22-08-2023 18:08:24.672
-0.29,22-08-2023 18:08:24.856
-0.23,22-08-2023 18:08:25.038
-0.27,22-08-2023 18:08:25.198
-0.22,22-08-2023 18:08:25.400
-0.04,22-08-2023 18:08:25.594
-0.13,22-08-2023 18:08:25.792
-0.31,22-08-2023 18:08:25.927
0,22-08-2023 18:08:26.128
-0.03,22-08-2023 18:08:26.319
-0.77,22-08-2023 18:08:26.478
-0.14,22-08-2023 18:08:26.679
0.53,22-08-2023 18:08:26.857
-0.01,22-08-2023 18:08:27.049
-0.51,22-08-2023 18:08:27.245
0,22-08-2023 18:08:27.413
0.17,22-08-2023 18:08:27.577
0.38,22-08-2023 18:08:27.782
-0.12,22-08-2023 18:08:27.969
-0.6,22-08-2023 18:08:28.166
-0.3,22-08-2023 18:08:28.339
0.49,22-08-2023 18:08:28.499
0.23,22-08-2023 18:08:28.708
-0.44,22-08-2023 18:08:28.900
-1.4,22-08-2023 18:08:29.048
0.07,22-08-2023 18:08:29.250
0.41,22-08-2023 18:08:29.432
-0.29,22-08-2023 18:08:29.599
-0.19,22-08-2023 18:08:29.800
-0.12,22-08-2023 18:08:29.979
0.31,22-08-2023 18:08:30.160
0.04,22-08-2023 18:08:30.356
-0.17,22-08-2023 18:08:30.527
-0.18,22-08-2023 18:08:30.724
-0.04,22-08-2023 18:08:30.898
-0.01,22-08-2023 18:08:31.095
-0.18,22-08-2023 18:08:31.252
0.03,22-08-2023 18:08:31.428
0.19,22-08-2023 18:08:31.627
-0.03,22-08-2023 18:08:31.810
0,22-08-2023 18:08:31.999
0.42,22-08-2023 18:08:32.402
-0.02,22-08-2023 18:08:32.402
-0.27,22-08-2023 18:08:32.547
0.01,22-08-2023 18:08:32.736
0.18,22-08-2023 18:08:32.922
0.14,22-08-2023 18:08:33.221
-0.05,22-08-2023 18:08:33.272
-0.35,22-08-2023 18:08:33.476
0.23,22-08-2023 18:08:33.636
0.36,22-08-2023 18:08:33.808
-0.11,22-08-2023 18:08:34.143
-0.27,22-08-2023 18:08:34.176
-0.43,22-08-2023 18:08:34.377
0.27,22-08-2023 18:08:34.585
0.1,22-08-2023 18:08:34.727
-0.3,22-08-2023 18:08:34.931
-0.26,22-08-2023 18:08:35.119
0.4,22-08-2023 18:08:35.299
-0.13,22-08-2023 18:08:35.489
-0.57,22-08-2023 18:08:35.659
0,22-08-2023 18:08:35.847
0.26,22-08-2023 18:08:36.029
-0.1,22-08-2023 18:08:36.201
-0.13,22-08-2023 18:08:36.398
0.19,22-08-2023 18:08:36.566
0.54,22-08-2023 18:08:36.758
-0.27,22-08-2023 18:08:36.948
-0.46,22-08-2023 18:08:37.149
-0.17,22-08-2023 18:08:37.310
0.35,22-08-2023 18:08:37.501
0.1,22-08-2023 18:08:37.701
-1.6,22-08-2023 18:08:37.870
-0.55,22-08-2023 18:08:38.048
-0.06,22-08-2023 18:08:38.234
0.15,22-08-2023 18:08:38.431
-0.25,22-08-2023 18:08:38.600
-0.29,22-08-2023 18:08:38.787
-0.25,22-08-2023 18:08:38.965
-0.03,22-08-2023 18:08:39.152
-0.42,22-08-2023 18:08:39.326
-0.18,22-08-2023 18:08:39.527
0.1,22-08-2023 18:08:39.698
-0.46,22-08-2023 18:08:39.870
0.37,22-08-2023 18:08:40.058
0.18,22-08-2023 18:08:40.248
0.27,22-08-2023 18:08:40.435
-0.7,22-08-2023 18:08:40.628
0.19,22-08-2023 18:08:40.799
0.58,22-08-2023 18:08:40.980
-0.1,22-08-2023 18:08:41.159
-0.22,22-08-2023 18:08:41.335
-0.22,22-08-2023 18:08:41.541
-0.45,22-08-2023 18:08:41.706
-0.36,22-08-2023 18:08:41.909
0.05,22-08-2023 18:08:42.087
0.29,22-08-2023 18:08:42.267
0.07,22-08-2023 18:08:42.447
0.07,22-08-2023 18:08:42.629
0.1,22-08-2023 18:08:42.828
-0.12,22-08-2023 18:08:42.985
-0.14,22-08-2023 18:08:43.160
0.01,22-08-2023 18:08:43.368
-0.21,22-08-2023 18:08:43.557
-0.16,22-08-2023 18:08:43.741
-0.02,22-08-2023 18:08:43.925
-0.14,22-08-2023 18:08:44.111
0,22-08-2023 18:08:44.268
0.29,22-08-2023 18:08:44.462
0.22,22-08-2023 18:08:44.657
-0.46,22-08-2023 18:08:44.831
-0.4,22-08-2023 18:08:45.025
0.18,22-08-2023 18:08:45.204
-0.08,22-08-2023 18:08:45.392
-0.27,22-08-2023 18:08:45.561
-0.12,22-08-2023 18:08:45.747
-0.12,22-08-2023 18:08:45.935
-0.27,22-08-2023 18:08:46.124
-0.34,22-08-2023 18:08:46.389
0.27,22-08-2023 18:08:46.488
0.04,22-08-2023 18:08:46.650
0.04,22-08-2023 18:08:46.851
-0.38,22-08-2023 18:08:47.027
-0.2,22-08-2023 18:08:47.237
0.22,22-08-2023 18:08:47.386
0.55,22-08-2023 18:08:47.579
0.23,22-08-2023 18:08:47.769
-0.55,22-08-2023 18:08:47.952
-0.71,22-08-2023 18:08:48.129
0.16,22-08-2023 18:08:48.321
0.29,22-08-2023 18:08:48.480
-0.06,22-08-2023 18:08:48.683
-0.71,22-08-2023 18:08:48.851
-0.24,22-08-2023 18:08:49.249
0.01,22-08-2023 18:08:49.270
-0.2,22-08-2023 18:08:49.399
-0.64,22-08-2023 18:08:49.585
-0.25,22-08-2023 18:08:49.779
0.48,22-08-2023 18:08:49.968
0.31,22-08-2023 18:08:50.158
-0.7,22-08-2023 18:08:50.316
-0.36,22-08-2023 18:08:50.523
0.38,22-08-2023 18:08:50.701
-0.04,22-08-2023 18:08:50.880
-0.07,22-08-2023 18:08:51.068
0.06,22-08-2023 18:08:51.242
0.29,22-08-2023 18:08:51.420
-0.46,22-08-2023 18:08:51.620
-0.58,22-08-2023 18:08:51.779
0.05,22-08-2023 18:08:51.996
0.67,22-08-2023 18:08:52.155
-0.01,22-08-2023 18:08:52.347
-0.84,22-08-2023 18:08:52.533
-0.13,22-08-2023 18:08:52.725
0.36,22-08-2023 18:08:52.915
0.11,22-08-2023 18:08:53.065
-0.02,22-08-2023 18:08:53.258
-0.03,22-08-2023 18:08:53.446
-0.12,22-08-2023 18:08:53.627
-0.09,22-08-2023 18:08:53.802
0.11,22-08-2023 18:08:54.002
-0.1,22-08-2023 18:08:54.178
0.04,22-08-2023 18:08:54.369
-0.17,22-08-2023 18:08:54.549
-0.65,22-08-2023 18:08:54.727
0.16,22-08-2023 18:08:54.920
0.73,22-08-2023 18:08:55.097
-0.48,22-08-2023 18:08:55.300
-0.88,22-08-2023 18:08:55.470
0.12,22-08-2023 18:08:55.654
1.19,22-08-2023 18:08:55.829
0.47,22-08-2023 18:08:55.997
-1.6,22-08-2023 18:08:56.214
-0.87,22-08-2023 18:08:56.377
-0.2,22-08-2023 18:08:56.570
0.19,22-08-2023 18:08:56.752
0.57,22-08-2023 18:08:56.929
-0.61,22-08-2023 18:08:57.118
-0.31,22-08-2023 18:08:57.297
0.25,22-08-2023 18:08:57.455
0.45,22-08-2023 18:08:57.660
0.01,22-08-2023 18:08:57.855
-0.37,22-08-2023 18:08:58.026
-0.35,22-08-2023 18:08:58.199
0.13,22-08-2023 18:08:58.405
0.45,22-08-2023 18:08:58.605
-1.08,22-08-2023 18:08:58.758
-0.45,22-08-2023 18:08:58.946
-0.63,22-08-2023 18:08:59.135
0.16,22-08-2023 18:08:59.308
0.8,22-08-2023 18:08:59.498
-0.23,22-08-2023 18:08:59.679
-1.38,22-08-2023 18:08:59.953
-0.25,22-08-2023 18:09:00.037
0.63,22-08-2023 18:09:00.230
0.09,22-08-2023 18:09:00.408
-2.09,22-08-2023 18:09:00.608
-0.51,22-08-2023 18:09:00.780
0.69,22-08-2023 18:09:00.976
1.16,22-08-2023 18:09:01.164
-0.79,22-08-2023 18:09:01.330
-1.14,22-08-2023 18:09:01.527
-0.49,22-08-2023 18:09:01.709
0.56,22-08-2023 18:09:01.897
0.13,22-08-2023 18:09:02.119
-0.78,22-08-2023 18:09:02.254
-0.57,22-08-2023 18:09:02.456
0.14,22-08-2023 18:09:02.602
0.4,22-08-2023 18:09:02.802
-0.16,22-08-2023 18:09:03.549
-0.41,22-08-2023 18:09:03.549
-0.05,22-08-2023 18:09:03.550
0.12,22-08-2023 18:09:03.550
-0.2,22-08-2023 18:09:03.729
0.06,22-08-2023 18:09:03.905
0.33,22-08-2023 18:09:04.094
-0.33,22-08-2023 18:09:04.275
-0.68,22-08-2023 18:09:04.455
-0.05,22-08-2023 18:09:04.637
0.58,22-08-2023 18:09:04.943
0.25,22-08-2023 18:09:05.122
-0.52,22-08-2023 18:09:05.230
0.1,22-08-2023 18:09:05.356
0.62,22-08-2023 18:09:05.978
0.21,22-08-2023 18:09:05.978
-0.83,22-08-2023 18:09:05.978
-0.3,22-08-2023 18:09:06.122
0.55,22-08-2023 18:09:06.288
0.4,22-08-2023 18:09:06.719
-0.5,22-08-2023 18:09:06.720
-0.5,22-08-2023 18:09:06.920
0.01,22-08-2023 18:09:07.024
0.29,22-08-2023 18:09:07.207
-0.15,22-08-2023 18:09:07.365
-0.07,22-08-2023 18:09:07.603
-0.3,22-08-2023 18:09:07.733
-0.07,22-08-2023 18:09:07.938
-0.03,22-08-2023 18:09:08.128
-0.38,22-08-2023 18:09:08.306
-0.02,22-08-2023 18:09:08.503
0.15,22-08-2023 18:09:08.660
-0.55,22-08-2023 18:09:08.847
-0.38,22-08-2023 18:09:09.045
0.56,22-08-2023 18:09:09.230
0.19,22-08-2023 18:09:09.425
-0.72,22-08-2023 18:09:09.587
-0.68,22-08-2023 18:09:09.779
0.23,22-08-2023 18:09:09.937
0.59,22-08-2023 18:09:10.109
-0.33,22-08-2023 18:09:10.394
-0.56,22-08-2023 18:09:10.503
0.34,22-08-2023 18:09:10.687
0.12,22-08-2023 18:09:10.862
-0.08,22-08-2023 18:09:11.053
-2.44,22-08-2023 18:09:11.248
-0.66,22-08-2023 18:09:11.420
0.76,22-08-2023 18:09:11.601
1.11,22-08-2023 18:09:11.789
-0.58,22-08-2023 18:09:11.970
-1.64,22-08-2023 18:09:12.169
-0.54,22-08-2023 18:09:12.308
0.52,22-08-2023 18:09:12.519
0.35,22-08-2023 18:09:12.707
-0.74,22-08-2023 18:09:12.880
-0.25,22-08-2023 18:09:13.082
-0.16,22-08-2023 18:09:13.226
-0.07,22-08-2023 18:09:13.566
0.44,22-08-2023 18:09:13.607
0.08,22-08-2023 18:09:13.809
-0.43,22-08-2023 18:09:13.988
-0.54,22-08-2023 18:09:14.173
0,22-08-2023 18:09:14.358
0.01,22-08-2023 18:09:14.536
-0.06,22-08-2023 18:09:14.885
-0.26,22-08-2023 18:09:14.920
-0.05,22-08-2023 18:09:15.100
0.43,22-08-2023 18:09:15.260
0.61,22-08-2023 18:09:15.469
-0.11,22-08-2023 18:09:15.615
-0.99,22-08-2023 18:09:15.927
-0.17,22-08-2023 18:09:16.001
0.5,22-08-2023 18:09:16.196
0.51,22-08-2023 18:09:16.372
-0.82,22-08-2023 18:09:16.552
-0.27,22-08-2023 18:09:16.728
0.26,22-08-2023 18:09:16.933
0.36,22-08-2023 18:09:17.095
0.26,22-08-2023 18:09:17.283
-0.9,22-08-2023 18:09:17.561
-0.54,22-08-2023 18:09:17.639
0.24,22-08-2023 18:09:17.856
0.39,22-08-2023 18:09:18.022
-0.08,22-08-2023 18:09:18.198
-1.53,22-08-2023 18:09:18.394
-0.48,22-08-2023 18:09:18.594
0.68,22-08-2023 18:09:18.783
0.53,22-08-2023 18:09:18.910
-0.94,22-08-2023 18:09:19.128
-0.63,22-08-2023 18:09:19.290
0.52,22-08-2023 18:09:19.477
0.65,22-08-2023 18:09:19.667
-0.3,22-08-2023 18:09:19.851
-0.16,22-08-2023 18:09:20.079
-0.13,22-08-2023 18:09:20.229
0.41,22-08-2023 18:09:20.400
0.15,22-08-2023 18:09:20.580
-0.79,22-08-2023 18:09:20.776
-0.44,22-08-2023 18:09:20.985
0.54,22-08-2023 18:09:21.138
0.03,22-08-2023 18:09:21.327
-0.66,22-08-2023 18:09:21.497
-0.14,22-08-2023 18:09:21.689
0.16,22-08-2023 18:09:21.868
0,22-08-2023 18:09:22.068
-0.13,22-08-2023 18:09:22.216
0.12,22-08-2023 18:09:22.475
0.03,22-08-2023 18:09:22.618
0.24,22-08-2023 18:09:22.785
-0.22,22-08-2023 18:09:22.975
0.04,22-08-2023 18:09:23.163
0.31,22-08-2023 18:09:23.315
0.25,22-08-2023 18:09:23.518
-0.43,22-08-2023 18:09:23.880
-0.38,22-08-2023 18:09:23.951
-0.42,22-08-2023 18:09:24.075
0.44,22-08-2023 18:09:24.278
0.47,22-08-2023 18:09:24.425
-0.72,22-08-2023 18:09:24.640
-0.82,22-08-2023 18:09:24.789
-0.07,22-08-2023 18:09:25.161
0.25,22-08-2023 18:09:25.162
0.4,22-08-2023 18:09:25.332
-0.16,22-08-2023 18:09:25.546
-0.68,22-08-2023 18:09:25.861
0.38,22-08-2023 18:09:25.928
0.26,22-08-2023 18:09:26.336
0.07,22-08-2023 18:09:26.337
-0.65,22-08-2023 18:09:26.461
-0.26,22-08-2023 18:09:26.608
0.56,22-08-2023 18:09:26.827
0.36,22-08-2023 18:09:26.980
-0.51,22-08-2023 18:09:27.392
-1.38,22-08-2023 18:09:27.392
-0.26,22-08-2023 18:09:27.768
0.67,22-08-2023 18:09:27.768
-0.09,22-08-2023 18:09:27.921
-0.89,22-08-2023 18:09:28.090
-0.11,22-08-2023 18:09:28.295
0.55,22-08-2023 18:09:28.474
0.27,22-08-2023 18:09:28.637
-0.08,22-08-2023 18:09:28.840
-0.27,22-08-2023 18:09:29.012
0.14,22-08-2023 18:09:29.181
-0.09,22-08-2023 18:09:29.557
0.4,22-08-2023 18:09:29.744
0,22-08-2023 18:09:29.802
-0.24,22-08-2023 18:09:29.908
-0.47,22-08-2023 18:09:30.119
0.03,22-08-2023 18:09:30.287
-0.19,22-08-2023 18:09:30.478
-0.27,22-08-2023 18:09:30.670
-0.98,22-08-2023 18:09:30.854
-0.23,22-08-2023 18:09:31.058
0.26,22-08-2023 18:09:31.208
0.6,22-08-2023 18:09:31.402
-0.72,22-08-2023 18:09:31.587
-0.71,22-08-2023 18:09:31.786
0.2,22-08-2023 18:09:31.949
0.3,22-08-2023 18:09:32.203
0,22-08-2023 18:09:32.307
-0.51,22-08-2023 18:09:32.498
-0.48,22-08-2023 18:09:32.687
0.33,22-08-2023 18:09:32.862
0.26,22-08-2023 18:09:33.051
-0.14,22-08-2023 18:09:33.332
-0.67,22-08-2023 18:09:33.404
0.03,22-08-2023 18:09:33.638
0.25,22-08-2023 18:09:33.761
-1.1,22-08-2023 18:09:34.047
0,22-08-2023 18:09:34.155
-0.1,22-08-2023 18:09:34.308
0.13,22-08-2023 18:09:34.559
0.1,22-08-2023 18:09:34.706
-0.45,22-08-2023 18:09:34.887
-0.56,22-08-2023 18:09:35.077
-0.17,22-08-2023 18:09:35.242
0.11,22-08-2023 18:09:35.431
-0.35,22-08-2023 18:09:35.635
-0.1,22-08-2023 18:09:35.792
-0.06,22-08-2023 18:09:35.981
-0.33,22-08-2023 18:09:36.173
0.24,22-08-2023 18:09:36.346
0.44,22-08-2023 18:09:36.539
0,22-08-2023 18:09:36.713
-0.77,22-08-2023 18:09:36.931
-0.89,22-08-2023 18:09:37.080
-0.21,22-08-2023 18:09:37.259
-0.1,22-08-2023 18:09:37.458
0.11,22-08-2023 18:09:37.633
-0.1,22-08-2023 18:09:37.813
-0.09,22-08-2023 18:09:38.019
-0.17,22-08-2023 18:09:38.180
-0.16,22-08-2023 18:09:38.961
0.74,22-08-2023 18:09:39.010
0.43,22-08-2023 18:09:39.010
-0.05,22-08-2023 18:09:39.010
-0.25,22-08-2023 18:09:39.113
-0.21,22-08-2023 18:09:39.285
-0.04,22-08-2023 18:09:39.490
-0.06,22-08-2023 18:09:39.703
0.02,22-08-2023 18:09:39.843
-0.09,22-08-2023 18:09:40.414
-0.35,22-08-2023 18:09:40.414
-0.12,22-08-2023 18:09:40.447
0.2,22-08-2023 18:09:40.545
0.03,22-08-2023 18:09:40.775
-0.45,22-08-2023 18:09:40.922
-0.42,22-08-2023 18:09:41.640
0.14,22-08-2023 18:09:41.641
-0.11,22-08-2023 18:09:41.642
-0.6,22-08-2023 18:09:42.060
-0.44,22-08-2023 18:09:42.061
0.12,22-08-2023 18:09:42.632
0.09,22-08-2023 18:09:42.632
-0.03,22-08-2023 18:09:42.633
-1.09,22-08-2023 18:09:42.633
-0.12,22-08-2023 18:09:42.790
0.35,22-08-2023 18:09:42.926
0.42,22-08-2023 18:09:43.304
-0.29,22-08-2023 18:09:43.410
-0.23,22-08-2023 18:09:43.487
-0.19,22-08-2023 18:09:43.682
0.12,22-08-2023 18:09:43.890
0.26,22-08-2023 18:09:48.787
-0.23,22-08-2023 18:09:48.850
-0.78,22-08-2023 18:09:48.851
-0.09,22-08-2023 18:09:48.852
0.36,22-08-2023 18:09:48.852
-0.05,22-08-2023 18:09:48.852
-0.61,22-08-2023 18:09:48.852
0.03,22-08-2023 18:09:48.874
-0.03,22-08-2023 18:09:48.875
-0.65,22-08-2023 18:09:48.875
-0.01,22-08-2023 18:09:48.876
0.15,22-08-2023 18:09:48.876
0,22-08-2023 18:09:48.876
-0.27,22-08-2023 18:09:48.877
0.12,22-08-2023 18:09:48.981
0.14,22-08-2023 18:09:48.982
